ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000530.SZ,20241217,7.93,7.93,6.93,7.25,7.48,-0.23,-3.0749,2303233.14,1741088.433
000530.SZ,20241216,7.48,7.48,7.48,7.48,6.8,0.68,10.0,84222.27,62998.258
000530.SZ,20241213,6.8,6.8,6.8,6.8,6.18,0.62,10.0324,172532.62,117322.182
000530.SZ,20241212,5.63,6.18,5.62,6.18,5.62,0.56,9.9644,470238.6,280158.057
000530.SZ,20241211,5.54,5.62,5.53,5.62,5.57,0.05,0.8977,229006.45,127890.614
000530.SZ,20241210,5.8,5.85,5.56,5.57,5.67,-0.1,-1.7637,383044.68,217482.054
000530.SZ,20241209,5.7,5.82,5.58,5.67,5.75,-0.08,-1.3913,428020.2,244254.217
000530.SZ,20241206,5.83,6.09,5.67,5.75,5.57,0.18,3.2316,824900.5,479893.748
000530.SZ,20241205,5.35,5.65,5.33,5.57,5.41,0.16,2.9575,345009.31,189976.795
000530.SZ,20241204,5.58,5.62,5.38,5.41,5.56,-0.15,-2.6978,279150.85,153326.687
000530.SZ,20241203,5.54,5.67,5.49,5.56,5.59,-0.03,-0.5367,326198.65,181857.201
000530.SZ,20241202,5.4,5.75,5.39,5.59,5.44,0.15,2.7574,468761.94,260025.067
000530.SZ,20241129,5.49,5.49,5.36,5.44,5.49,-0.05,-0.9107,340053.63,184449.532
000530.SZ,20241128,5.51,5.58,5.44,5.49,5.54,-0.05,-0.9025,361363.75,199510.778
000530.SZ,20241127,5.37,5.6,5.32,5.54,5.42,0.12,2.214,477744.62,263196.207
000530.SZ,20241126,5.45,5.46,5.28,5.42,5.58,-0.16,-2.8674,442985.93,238078.41
000530.SZ,20241125,5.16,5.63,5.14,5.58,5.12,0.46,8.9844,726676.69,396088.833
000530.SZ,20241122,5.35,5.41,5.11,5.12,5.35,-0.23,-4.2991,300178.78,158473.284
000530.SZ,20241121,5.27,5.4,5.24,5.35,5.31,0.04,0.7533,287148.63,152990.493
000530.SZ,20241120,5.18,5.32,5.14,5.31,5.19,0.12,2.3121,302395.18,158623.303
000530.SZ,20241119,5.07,5.19,5.0,5.19,5.06,0.13,2.5692,305349.55,155406.687
000530.SZ,20241118,5.18,5.28,5.02,5.06,5.19,-0.13,-2.5048,315565.03,161257.899
000530.SZ,20241115,5.36,5.43,5.17,5.19,5.38,-0.19,-3.5316,331454.76,176064.24
000530.SZ,20241114,5.51,5.62,5.36,5.38,5.49,-0.11,-2.0036,369043.59,202620.131
000530.SZ,20241113,5.55,5.63,5.34,5.49,5.57,-0.08,-1.4363,474208.5,258578.887
000530.SZ,20241112,5.8,5.88,5.5,5.57,6.0,-0.43,-7.1667,855527.21,486358.793
000530.SZ,20241111,5.94,6.55,5.8,6.0,5.96,0.04,0.6711,1269660.56,773179.414
000530.SZ,20241108,6.33,6.33,5.76,5.96,5.75,0.21,3.6522,1856808.95,1137557.964
000530.SZ,20241107,5.72,5.75,5.57,5.75,5.23,0.52,9.9426,465182.5,266249.394
000530.SZ,20241106,4.8,5.23,4.78,5.23,4.75,0.48,10.1053,547214.66,281117.607
000530.SZ,20241105,4.69,4.77,4.68,4.75,4.72,0.03,0.6356,292654.73,138337.822
000530.SZ,20241104,4.66,4.8,4.63,4.72,4.61,0.11,2.3861,303136.45,143162.413
000530.SZ,20241101,4.59,4.72,4.42,4.61,4.61,0.0,0.0,310383.04,142302.698
000530.SZ,20241031,4.61,4.62,4.55,4.61,4.57,0.04,0.8753,190825.56,87741.813
000530.SZ,20241030,4.46,4.6,4.46,4.57,4.51,0.06,1.3304,181144.19,82231.798
000530.SZ,20241029,4.67,4.7,4.5,4.51,4.68,-0.17,-3.6325,273486.7,124893.547
000530.SZ,20241028,4.76,4.86,4.63,4.68,4.51,0.17,3.7694,428016.05,201188.192
000530.SZ,20241025,4.33,4.57,4.33,4.51,4.33,0.18,4.157,338322.68,150968.401
000530.SZ,20241024,4.35,4.51,4.27,4.33,4.4,-0.07,-1.5909,345637.77,150690.93
000530.SZ,20241023,4.28,4.4,4.24,4.4,4.3,0.1,2.3256,233213.2,101145.198
000530.SZ,20241022,4.18,4.32,4.14,4.3,4.17,0.13,3.1175,210170.43,88796.425
000530.SZ,20241021,4.18,4.23,4.14,4.17,4.16,0.01,0.2404,178301.28,74480.151
000530.SZ,20241018,4.08,4.21,4.06,4.16,4.08,0.08,1.9608,167689.18,69579.309
000530.SZ,20241017,4.17,4.19,4.07,4.08,4.15,-0.07,-1.6867,111553.8,46060.115
000530.SZ,20241016,4.08,4.19,4.05,4.15,4.13,0.02,0.4843,107227.92,44343.6
000530.SZ,20241015,4.24,4.24,4.12,4.13,4.24,-0.11,-2.5943,160644.07,67064.209
000530.SZ,20241014,4.19,4.27,4.11,4.24,4.17,0.07,1.6787,160946.75,67797.575
000530.SZ,20241011,4.38,4.44,4.13,4.17,4.36,-0.19,-4.3578,197792.3,83983.617
000530.SZ,20241010,4.4,4.6,4.3,4.36,4.24,0.12,2.8302,300027.16,132448.157
000530.SZ,20241009,4.6,4.6,4.23,4.24,4.69,-0.45,-9.5949,297338.0,130290.718
000530.SZ,20241008,4.84,4.84,4.4,4.69,4.4,0.29,6.5909,483251.35,224549.445
000530.SZ,20240930,4.2,4.42,4.12,4.4,4.05,0.35,8.642,395060.21,168948.556
000530.SZ,20240927,3.96,4.1,3.95,4.05,3.92,0.13,3.3163,212365.01,85204.077
000530.SZ,20240926,3.82,3.92,3.79,3.92,3.83,0.09,2.3499,122551.0,47428.394
000530.SZ,20240925,3.8,3.9,3.8,3.83,3.79,0.04,1.0554,146496.91,56442.984
000530.SZ,20240924,3.66,3.79,3.66,3.79,3.66,0.13,3.5519,119857.21,44762.707
000530.SZ,20240923,3.66,3.7,3.62,3.66,3.69,-0.03,-0.813,71987.0,26294.449
000530.SZ,20240920,3.71,3.72,3.65,3.69,3.7,-0.01,-0.2703,79916.95,29417.274
000530.SZ,20240919,3.59,3.71,3.56,3.7,3.54,0.16,4.5198,131284.78,48017.675
000530.SZ,20240918,3.58,3.6,3.46,3.54,3.57,-0.03,-0.8403,103561.83,36460.897
000530.SZ,20240913,3.65,3.68,3.57,3.57,3.66,-0.09,-2.459,98069.73,35358.382
000530.SZ,20240912,3.65,3.71,3.64,3.66,3.65,0.01,0.274,74692.29,27510.424
000530.SZ,20240911,3.67,3.73,3.62,3.65,3.68,-0.03,-0.8152,76180.01,27986.573
000530.SZ,20240910,3.68,3.69,3.62,3.68,3.66,0.02,0.5464,73681.61,26954.191
000530.SZ,20240909,3.62,3.7,3.57,3.66,3.67,-0.01,-0.2725,133469.6,48689.236
000530.SZ,20240906,3.74,3.82,3.67,3.67,3.67,0.0,0.0,198271.0,74251.966
000530.SZ,20240905,3.67,3.7,3.65,3.67,3.66,0.01,0.2732,56862.6,20870.538
000530.SZ,20240904,3.64,3.7,3.64,3.66,3.67,-0.01,-0.2725,68333.43,25029.082
000530.SZ,20240903,3.67,3.71,3.65,3.67,3.68,-0.01,-0.2717,67642.0,24894.621
000530.SZ,20240902,3.68,3.75,3.66,3.68,3.69,-0.01,-0.271,96353.65,35824.292
000530.SZ,20240830,3.63,3.76,3.61,3.69,3.64,0.05,1.3736,112531.56,41582.881
000530.SZ,20240829,3.59,3.65,3.58,3.64,3.62,0.02,0.5525,82335.41,29781.113
000530.SZ,20240828,3.59,3.71,3.54,3.62,3.59,0.03,0.8357,83296.23,30148.914
000530.SZ,20240827,3.63,3.66,3.58,3.59,3.65,-0.06,-1.6438,45271.37,16350.291
000530.SZ,20240826,3.58,3.7,3.58,3.65,3.58,0.07,1.9553,72984.03,26617.755
000530.SZ,20240823,3.59,3.62,3.53,3.58,3.59,-0.01,-0.2786,61542.6,21969.119
000530.SZ,20240822,3.72,3.72,3.59,3.59,3.68,-0.09,-2.4457,55586.0,20167.192
000530.SZ,20240821,3.69,3.71,3.65,3.68,3.68,0.0,0.0,52109.23,19151.441
000530.SZ,20240820,3.74,3.75,3.65,3.68,3.75,-0.07,-1.8667,76740.07,28257.656
000530.SZ,20240819,3.77,3.81,3.72,3.75,3.76,-0.01,-0.266,70585.23,26567.762
000530.SZ,20240816,3.8,3.84,3.73,3.76,3.8,-0.04,-1.0526,89436.88,33819.421
000530.SZ,20240815,3.77,3.83,3.74,3.8,3.83,-0.03,-0.7833,92918.72,35193.876
000530.SZ,20240814,3.84,3.85,3.8,3.83,3.84,-0.01,-0.2604,63498.15,24264.511
000530.SZ,20240813,3.78,3.84,3.74,3.84,3.81,0.03,0.7874,68309.68,25958.732
000530.SZ,20240812,3.77,3.84,3.73,3.81,3.77,0.04,1.061,83614.6,31772.408
000530.SZ,20240809,3.8,3.89,3.77,3.77,3.79,-0.02,-0.5277,87114.0,33229.416
000530.SZ,20240808,3.79,3.81,3.7,3.79,3.77,0.02,0.5305,79935.47,30091.747
000530.SZ,20240807,3.77,3.81,3.74,3.77,3.77,0.0,0.0,54320.0,20542.886
000530.SZ,20240806,3.74,3.78,3.72,3.77,3.72,0.05,1.3441,70211.0,26324.77
000530.SZ,20240805,3.77,3.82,3.71,3.72,3.79,-0.07,-1.847,89218.0,33605.346
000530.SZ,20240802,3.82,3.85,3.77,3.79,3.83,-0.04,-1.0444,80635.4,30732.111
000530.SZ,20240801,3.81,3.91,3.81,3.83,3.81,0.02,0.5249,91383.0,35137.137
000530.SZ,20240731,3.7,3.82,3.7,3.81,3.7,0.11,2.973,102627.99,38736.669
000530.SZ,20240730,3.69,3.71,3.66,3.7,3.69,0.01,0.271,69734.0,25715.548
000530.SZ,20240729,3.66,3.7,3.63,3.69,3.66,0.03,0.8197,94415.52,34737.704
000530.SZ,20240726,3.53,3.67,3.53,3.66,3.53,0.13,3.6827,104304.9,37785.582
000530.SZ,20240725,3.48,3.56,3.45,3.53,3.5,0.03,0.8571,67130.0,23537.478
000530.SZ,20240724,3.57,3.59,3.49,3.5,3.58,-0.08,-2.2346,88852.3,31311.372
000530.SZ,20240723,3.62,3.66,3.57,3.58,3.63,-0.05,-1.3774,75086.0,27184.168
000530.SZ,20240722,3.6,3.64,3.57,3.63,3.58,0.05,1.3966,74263.0,26805.592
000530.SZ,20240719,3.58,3.61,3.55,3.58,3.58,0.0,0.0,62033.0,22190.214
000530.SZ,20240718,3.51,3.6,3.46,3.58,3.55,0.03,0.8451,90656.0,31985.88
000530.SZ,20240717,3.56,3.65,3.54,3.55,3.63,-0.08,-2.2039,96492.03,34404.565
000530.SZ,20240716,3.6,3.7,3.56,3.63,3.6,0.03,0.8333,98651.43,35707.295
000530.SZ,20240715,3.68,3.69,3.59,3.6,3.69,-0.09,-2.439,88408.0,32104.957
000530.SZ,20240712,3.73,3.77,3.67,3.69,3.61,0.08,2.2161,139469.61,51677.079
000530.SZ,20240711,3.56,3.65,3.55,3.64,3.49,0.15,4.298,84314.2,30395.446
000530.SZ,20240710,3.5,3.55,3.47,3.49,3.51,-0.02,-0.5698,71964.78,25273.932
000530.SZ,20240709,3.43,3.51,3.36,3.51,3.46,0.05,1.4451,83125.0,28628.752
000530.SZ,20240708,3.61,3.61,3.45,3.46,3.62,-0.16,-4.4199,84355.76,29513.903
000530.SZ,20240705,3.56,3.64,3.52,3.62,3.57,0.05,1.4006,52892.99,18966.644
000530.SZ,20240704,3.68,3.7,3.56,3.57,3.69,-0.12,-3.252,72491.88,26230.641
000530.SZ,20240703,3.73,3.73,3.68,3.69,3.69,0.0,0.0,54224.49,20054.622
000530.SZ,20240702,3.71,3.74,3.64,3.69,3.68,0.01,0.2717,68513.0,25291.293
000530.SZ,20240701,3.61,3.68,3.58,3.68,3.62,0.06,1.6575,66210.03,24093.993
000530.SZ,20240628,3.59,3.68,3.57,3.62,3.59,0.03,0.8357,70824.81,25726.986
000530.SZ,20240627,3.66,3.68,3.58,3.59,3.66,-0.07,-1.9126,67861.64,24653.626
000530.SZ,20240626,3.52,3.67,3.51,3.66,3.54,0.12,3.3898,82139.51,29549.348
000530.SZ,20240625,3.5,3.58,3.48,3.54,3.47,0.07,2.0173,87815.0,31058.798
000530.SZ,20240624,3.62,3.62,3.45,3.47,3.63,-0.16,-4.4077,93805.21,32910.259
000530.SZ,20240621,3.62,3.68,3.59,3.63,3.63,0.0,0.0,57310.46,20847.338
000530.SZ,20240620,3.73,3.76,3.63,3.63,3.75,-0.12,-3.2,72053.0,26522.552
000530.SZ,20240619,3.79,3.82,3.75,3.75,3.78,-0.03,-0.7937,48838.0,18426.703
000530.SZ,20240618,3.7,3.78,3.7,3.78,3.72,0.06,1.6129,63546.52,23888.67
000530.SZ,20240617,3.76,3.79,3.7,3.72,3.79,-0.07,-1.847,66309.14,24811.219
000530.SZ,20240614,3.8,3.83,3.75,3.79,3.79,0.0,0.0,75246.48,28507.768
000530.SZ,20240613,3.85,3.85,3.77,3.79,3.83,-0.04,-1.0444,87706.48,33439.974
000530.SZ,20240612,3.75,3.85,3.74,3.83,3.76,0.07,1.8617,93768.93,35747.028
000530.SZ,20240611,3.72,3.77,3.63,3.76,3.72,0.04,1.0753,106599.0,39447.017
000530.SZ,20240607,3.63,3.74,3.63,3.72,3.58,0.14,3.9106,129813.59,47834.606
000530.SZ,20240606,3.73,3.79,3.52,3.58,3.74,-0.16,-4.2781,158785.06,57289.455
000530.SZ,20240605,3.82,3.83,3.74,3.74,3.84,-0.1,-2.6042,84866.11,32076.064
000530.SZ,20240604,3.89,3.89,3.79,3.84,3.9,-0.06,-1.5385,113500.08,43383.898
000530.SZ,20240603,4.04,4.05,3.85,3.9,4.05,-0.15,-3.7037,157242.98,61535.86
000530.SZ,20240531,4.0,4.06,3.99,4.05,4.0,0.05,1.25,68481.8,27539.575
000530.SZ,20240530,4.02,4.05,3.98,4.0,4.01,-0.01,-0.2494,73131.8,29338.23
000530.SZ,20240529,4.05,4.08,4.0,4.01,4.04,-0.03,-0.7426,61062.51,24658.365
000530.SZ,20240528,4.08,4.09,4.03,4.04,4.11,-0.07,-1.7032,62244.64,25278.53
000530.SZ,20240527,4.1,4.13,4.04,4.11,4.08,0.03,0.7353,88135.25,35969.725
000530.SZ,20240524,4.09,4.15,4.05,4.08,4.1,-0.02,-0.4878,61979.85,25482.441
000530.SZ,20240523,4.2,4.22,4.09,4.1,4.22,-0.12,-2.8436,117151.65,48393.173
000530.SZ,20240522,4.2,4.25,4.2,4.22,4.22,0.0,0.0,65856.46,27810.347
000530.SZ,20240521,4.28,4.29,4.2,4.22,4.26,-0.04,-0.939,87593.0,37083.428
000530.SZ,20240520,4.32,4.33,4.25,4.26,4.3,-0.04,-0.9302,108734.0,46466.345
000530.SZ,20240517,4.26,4.31,4.21,4.3,4.25,0.05,1.1765,109365.7,46687.993
000530.SZ,20240516,4.24,4.27,4.21,4.25,4.21,0.04,0.9501,94614.98,40203.322
000530.SZ,20240515,4.22,4.25,4.17,4.21,4.23,-0.02,-0.4728,79445.0,33556.366
000530.SZ,20240514,4.15,4.25,4.14,4.23,4.16,0.07,1.6827,89774.2,37787.533
